node_id,node_type,label,degree
painting::Artists2/Pablo Picasso/Two Nude Women 1920 1.jpg,painting,Two Nude Women 1920 1,7
painting::Artists2/Pablo Picasso/Two Nude Women 1920.jpg,painting,Two Nude Women 1920,3
painting::Artists2/Pablo Picasso/Two Bathers 1920.jpg,painting,Two Bathers 1920,6
painting::Artists2/Pablo Picasso/The Abduction 1920.jpg,painting,The Abduction 1920,8
painting::Artists2/Pablo Picasso/Studio 1920.jpg,painting,Studio 1920,7
painting::Artists2/Pablo Picasso/Standing Nude.jpg,painting,Standing Nude,6
painting::Artists2/Pablo Picasso/Seated Woman Olga 1920 1.jpg,painting,Seated Woman Olga 1920 1,7
painting::Artists2/Pablo Picasso/Seated Woman Olga 1920.jpg,painting,Seated Woman Olga 1920,3
painting::Artists2/Pablo Picasso/Seated Woman 1920.jpg,painting,Seated Woman 1920,8
painting::Artists2/Pablo Picasso/Scene Design For Pulcinella 1920.jpg,painting,Scene Design For Pulcinella 1920,6
painting::Artists2/Pablo Picasso/Reclining Woman At The Seashore 1920.jpg,painting,Reclining Woman At The Seashore 1920,3
painting::Artists2/Pablo Picasso/Punchinello With Guitar 1920.jpg,painting,Punchinello With Guitar 1920,5
painting::Artists2/Pablo Picasso/Portrait Of Olga 1920.jpg,painting,Portrait Of Olga 1920,3
painting::Artists2/Pablo Picasso/Portrait Of Igor Stravinsky 1920.jpg,painting,Portrait Of Igor Stravinsky 1920,3
painting::Artists2/Pablo Picasso/Portrait Of Erik Satie 1920.jpg,painting,Portrait Of Erik Satie 1920,3
painting::Artists2/Pablo Picasso/Portrait Of Bearded Man Leaning On Cradle 1920.jpg,painting,Portrait Of Bearded Man Leaning On Cradle 1920,3
painting::Artists2/Pablo Picasso/Greek Woman 1924.jpg,painting,Greek Woman 1924,5
painting::Artists2/Pablo Picasso/Woman In White 1923.jpg,painting,Woman In White 1923,4
painting::Artists2/Pablo Picasso/Untitled 1937 8.jpg,painting,Untitled 1937 8,7
painting::Artists2/Pablo Picasso/Standing Female Nude 1923.jpg,painting,Standing Female Nude 1923,4
painting::Artists2/Pablo Picasso/Seated Woman With Her Arms Folded Sarah Murphy 1923.jpg,painting,Seated Woman With Her Arms Folded Sarah Murphy 1923,6
painting::Artists2/Pablo Picasso/Seated Woman 1923 1.jpg,painting,Seated Woman 1923 1,7
painting::Artists2/Pablo Picasso/Seated Woman 1923.jpg,painting,Seated Woman 1923,5
painting::Artists2/Pablo Picasso/Portrait Of Paulo Artist S Son 1923.jpg,painting,Portrait Of Paulo Artist S Son 1923,6
painting::Artists2/Pablo Picasso/Paul The Artist S Son Ten Years Old 1923.jpg,painting,Paul The Artist S Son Ten Years Old 1923,4
painting::Artists2/Pablo Picasso/Olga 1923.jpg,painting,Olga 1923,5
painting::Artists2/Pablo Picasso/Lovers 1923 1.jpg,painting,Lovers 1923 1,8
painting::Artists2/Pablo Picasso/Kallan 1923.jpg,painting,Kallan 1923,6
painting::Artists2/Pablo Picasso/Head Of Woman 1923.jpg,painting,Head Of Woman 1923,7
painting::Artists2/Pablo Picasso/Seated Harlequin Jacinto Salvado 1923.jpg,painting,Seated Harlequin Jacinto Salvado 1923,7
painting::Artists2/Pablo Picasso/Head Of A Woman 1923.jpg,painting,Head Of A Woman 1923,8
painting::Artists2/Pablo Picasso/The Sculptor 1931.jpg,painting,The Sculptor 1931,7
painting::Artists2/Pablo Picasso/Still Life 1931.jpg,painting,Still Life 1931,8
painting::Artists2/Pablo Picasso/Seated Woman In A Red Armchair 1931.jpg,painting,Seated Woman In A Red Armchair 1931,8
painting::Artists2/Pablo Picasso/Great Still Life On Pedestal 1931.jpg,painting,Great Still Life On Pedestal 1931,6
painting::Artists2/Pablo Picasso/Figures At The Seaside 1931.jpg,painting,Figures At The Seaside 1931,5
painting::Artists2/Pablo Picasso/Bust Of Woman 1931.jpg,painting,Bust Of Woman 1931,3
painting::Artists2/Pablo Picasso/Bather 1931.jpg,painting,Bather 1931,3
painting::Artists2/Pablo Picasso/A Lamp 1931.jpg,painting,A Lamp 1931,8
painting::Artists2/Pablo Picasso/Seated Bather 1930.jpg,painting,Seated Bather 1930,7
painting::Artists2/Pablo Picasso/Crucifixion Study 1930.jpg,painting,Crucifixion Study 1930,3
painting::Artists2/Pablo Picasso/Crucifixion 1930.jpg,painting,Crucifixion 1930,5
painting::Artists2/Pablo Picasso/Acrobat 1930.jpg,painting,Acrobat 1930,8
painting::Artists2/Pablo Picasso/Bust Of A Woman And Self Portrait.jpg,painting,Bust Of A Woman And Self Portrait,9
painting::Artists2/Pablo Picasso/Woman In The Garden 1929.jpg,painting,Woman In The Garden 1929,7
painting::Artists2/Pablo Picasso/Untitled 1929.jpg,painting,Untitled 1929,6
painting::Artists2/Pablo Picasso/Seated Woman 1930.jpg,painting,Seated Woman 1930,8
painting::Artists2/Pablo Picasso/Bullfight 1.jpg,painting,Bullfight 1,6
painting::Artists2/Pablo Picasso/Bullfight.jpg,painting,Bullfight,10
painting::Artists2/Pablo Picasso/Woman Writing 1934.jpg,painting,Woman Writing 1934,6
color::#072a10,color,#072a10,10
painting::Artists2/Pablo Picasso/Woman With Red Hat 1934.jpg,painting,Woman With Red Hat 1934,3
painting::Artists2/Pablo Picasso/Woman With Cap 1934.jpg,painting,Woman With Cap 1934,6
painting::Artists2/Pablo Picasso/Woman Turned Right 1934.jpg,painting,Woman Turned Right 1934,8
painting::Artists2/Pablo Picasso/Two Figures 1934.jpg,painting,Two Figures 1934,7
painting::Artists2/Pablo Picasso/Dying Bull 1934.jpg,painting,Dying Bull 1934,7
painting::Artists2/Pablo Picasso/Bullfight 1934.jpg,painting,Bullfight 1934,6
painting::Artists2/Pablo Picasso/Female Nude In The Garden 1934.jpg,painting,Female Nude In The Garden 1934,7
painting::Artists2/Pablo Picasso/Nudes 1934.jpg,painting,Nudes 1934,6
painting::Artists2/Pablo Picasso/Blind Minotaur Is Guided By Girl 1934 2.jpg,painting,Blind Minotaur Is Guided By Girl 1934 2,3
painting::Artists2/Pablo Picasso/Blind Minotaur Is Guided By Girl Through The Night 1934.jpg,painting,Blind Minotaur Is Guided By Girl Through The Night 1934,3
painting::Artists2/Pablo Picasso/Blind Minotaur Is Guided By Girl 1934 1.jpg,painting,Blind Minotaur Is Guided By Girl 1934 1,3
painting::Artists2/Pablo Picasso/Blind Minotaur Is Guided By Girl 1934.jpg,painting,Blind Minotaur Is Guided By Girl 1934,3
painting::Artists2/Pablo Picasso/Portrait Of Nusch Éluard 1937.jpg,painting,Portrait Of Nusch Éluard 1937,4
painting::Artists2/Pablo Picasso/Portrait Of Paul Éluard 1937.jpg,painting,Portrait Of Paul Éluard 1937,8
painting::Artists2/Pablo Picasso/Portrait Of Marie Thérèse Walter With Garland 1937.jpg,painting,Portrait Of Marie Thérèse Walter With Garland 1937,6
painting::Artists2/Pablo Picasso/Portrait Of Marie Thérèse Walter 1937 1.jpg,painting,Portrait Of Marie Thérèse Walter 1937 1,7
painting::Artists2/Pablo Picasso/Portrait Of Marie Thérèse Walter 1937.jpg,painting,Portrait Of Marie Thérèse Walter 1937,7
painting::Artists2/Pablo Picasso/Portrait Of Marie Therese 1937.jpg,painting,Portrait Of Marie Therese 1937,6
painting::Artists2/Pablo Picasso/Portrait Of Lee Miller As Arlesienne 1937.jpg,painting,Portrait Of Lee Miller As Arlesienne 1937,6
painting::Artists2/Pablo Picasso/Portrait Of Dora Maar 1937 2.jpg,painting,Portrait Of Dora Maar 1937 2,6
painting::Artists2/Pablo Picasso/Portrait Of Dora Maar 1937 1.jpg,painting,Portrait Of Dora Maar 1937 1,7
painting::Artists2/Pablo Picasso/Portrait Of Dora Maar 1937.jpg,painting,Portrait Of Dora Maar 1937,4
painting::Artists2/Pablo Picasso/Minotaur Is Wounded 1937.jpg,painting,Minotaur Is Wounded 1937,7
painting::Artists2/Pablo Picasso/Leaning Woman 1937.jpg,painting,Leaning Woman 1937,5
painting::Artists2/Pablo Picasso/Great Bather Reading 1937.jpg,painting,Great Bather Reading 1937,7
painting::Artists2/Pablo Picasso/Dream And Lie Of Franco 1937.jpg,painting,Dream And Lie Of Franco 1937,3
painting::Artists2/Pablo Picasso/Dream And Lie Of Franco 1937 1.jpg,painting,Dream And Lie Of Franco 1937 1,8
painting::Artists2/Pablo Picasso/Crying Woman 1937 3.jpg,painting,Crying Woman 1937 3,7
painting::Artists2/Pablo Picasso/Untitled 1939 3.jpg,painting,Untitled 1939 3,5
painting::Artists2/Pablo Picasso/Untitled 1939 2.jpg,painting,Untitled 1939 2,5
painting::Artists2/Pablo Picasso/Untitled 1939 1.jpg,painting,Untitled 1939 1,7
painting::Artists2/Pablo Picasso/Untitled 1939.jpg,painting,Untitled 1939,7
painting::Artists2/Pablo Picasso/The Yellow Shirt Dora Maar 1939.jpg,painting,The Yellow Shirt Dora Maar 1939,6
painting::Artists2/Pablo Picasso/Still Life With Bull S Skull 1939.jpg,painting,Still Life With Bull S Skull 1939,7
painting::Artists2/Pablo Picasso/Seated Woman With Blue And Red Hat 1939.jpg,painting,Seated Woman With Blue And Red Hat 1939,6
painting::Artists2/Pablo Picasso/Seated Woman 1939.jpg,painting,Seated Woman 1939,6
painting::Artists2/Pablo Picasso/Seated Female Nude 1939.jpg,painting,Seated Female Nude 1939,3
painting::Artists2/Pablo Picasso/Portrait Of Jaime Sabartes As Grandee 1939.jpg,painting,Portrait Of Jaime Sabartes As Grandee 1939,8
painting::Artists2/Pablo Picasso/Night Fishing At Antibes 1939.jpg,painting,Night Fishing At Antibes 1939,2
painting::Artists2/Pablo Picasso/Marie Therese Leaning 1939.jpg,painting,Marie Therese Leaning 1939,6
painting::Artists2/Pablo Picasso/Dora Maar 1939.jpg,painting,Dora Maar 1939,7
painting::Artists2/Pablo Picasso/Head Of A Woman 1939.jpg,painting,Head Of A Woman 1939,5
painting::Artists2/Pablo Picasso/Contemplating People 1939.jpg,painting,Contemplating People 1939,7
painting::Artists2/Pablo Picasso/Cat Eating A Bird 1939.jpg,painting,Cat Eating A Bird 1939,7
painting::Artists2/Pablo Picasso/Woman In Green 1943.jpg,painting,Woman In Green 1943,7
painting::Artists2/Pablo Picasso/Bull Plate Iii 1945.jpg,painting,Bull Plate Iii 1945,3
painting::Artists2/Pablo Picasso/Bull Plate Ii 1945.jpg,painting,Bull Plate Ii 1945,7
painting::Artists2/Pablo Picasso/Bull Plate V 1945.jpg,painting,Bull Plate V 1945,6
painting::Artists2/Pablo Picasso/Bull Plate Iv 1945.jpg,painting,Bull Plate Iv 1945,3
painting::Artists2/Pablo Picasso/Bull Plate I 1945.jpg,painting,Bull Plate I 1945,3
painting::Artists2/Pablo Picasso/The Bird Cage.jpg,painting,The Bird Cage,4
painting::Artists2/Pablo Picasso/Woman With Brooch 1944.jpg,painting,Woman With Brooch 1944,6
painting::Artists2/Pablo Picasso/Woman Washing Her Feet 1944.jpg,painting,Woman Washing Her Feet 1944,3
painting::Artists2/Pablo Picasso/Tomato Plant 1944.jpg,painting,Tomato Plant 1944,6
painting::Artists2/Pablo Picasso/Still Life With Lamp 1944.jpg,painting,Still Life With Lamp 1944,7
painting::Artists2/Pablo Picasso/Glass And Pitcher 1944.jpg,painting,Glass And Pitcher 1944,5
painting::Artists2/Pablo Picasso/Woman With Hat 1943.jpg,painting,Woman With Hat 1943,8
painting::Artists2/Pablo Picasso/Vase With Flowers 1943 1.jpg,painting,Vase With Flowers 1943 1,6
painting::Artists2/Pablo Picasso/Vase With Flowers 1943.jpg,painting,Vase With Flowers 1943,10
painting::Artists2/Pablo Picasso/The Buffet Of Catalan 1943.jpg,painting,The Buffet Of Catalan 1943,4
painting::Artists2/Pablo Picasso/The Buffet Catalan 1943.jpg,painting,The Buffet Catalan 1943,8
painting::Artists2/Pablo Picasso/Square Du Vert Galant 1943.jpg,painting,Square Du Vert Galant 1943,11
painting::Artists2/Pablo Picasso/Skull Urchins And Lamp On A Table 1943.jpg,painting,Skull Urchins And Lamp On A Table 1943,6
painting::Artists2/Pablo Picasso/Portrait Of D M 1943.jpg,painting,Portrait Of D M 1943,3
painting::Artists2/Pablo Picasso/Head Of Woman 1943.jpg,painting,Head Of Woman 1943,10
painting::Artists2/Pablo Picasso/Firsts Steps 1943.jpg,painting,Firsts Steps 1943,6
painting::Artists2/Pablo Picasso/Portrait Of Jacqueline Roque With Her Hands Crossed 1954.jpg,painting,Portrait Of Jacqueline Roque With Her Hands Crossed 1954,8
painting::Artists2/Pablo Picasso/Jug With Handle 1954.jpg,painting,Jug With Handle 1954,6
painting::Artists2/Pablo Picasso/Jacqueline With Flowers 1954.jpg,painting,Jacqueline With Flowers 1954,4
painting::Artists2/Pablo Picasso/Woman Sitting In An Armchair 1953.jpg,painting,Woman Sitting In An Armchair 1953,6
painting::Artists2/Pablo Picasso/Woman Reading 1953.jpg,painting,Woman Reading 1953,4
painting::Artists2/Pablo Picasso/The Shadow 1953.jpg,painting,The Shadow 1953,5
painting::Artists2/Pablo Picasso/Seated Woman 1953.jpg,painting,Seated Woman 1953,7
painting::Artists2/Pablo Picasso/Mother And Child 1953.jpg,painting,Mother And Child 1953,4
painting::Artists2/Pablo Picasso/Child Playing In Camomilles 1953.jpg,painting,Child Playing In Camomilles 1953,8
painting::Artists2/Pablo Picasso/Breakfast 1953.jpg,painting,Breakfast 1953,3
painting::Artists2/Pablo Picasso/Plat Ovale 1953.jpg,painting,Plat Ovale 1953,8
painting::Artists2/Pablo Picasso/Portrait Of Child 1951.jpg,painting,Portrait Of Child 1951,3
painting::Artists2/Pablo Picasso/Smoke Over Vallauris 1951.jpg,painting,Smoke Over Vallauris 1951,7
painting::Artists2/Pablo Picasso/Girl In Chair 1952.jpg,painting,Girl In Chair 1952,8
painting::Artists2/Pablo Picasso/Mediterranean Landscape 1952.jpg,painting,Mediterranean Landscape 1952,6
painting::Artists2/Pablo Picasso/Crouching Female Nude 1959.jpg,painting,Crouching Female Nude 1959,10
painting::Artists2/Pablo Picasso/Buffet Henry Ii And Armchair With Dog 1959.jpg,painting,Buffet Henry Ii And Armchair With Dog 1959,8
painting::Artists2/Pablo Picasso/Bobo Velazquez Murillo 1959.jpg,painting,Bobo Velazquez Murillo 1959,5
painting::Artists2/Pablo Picasso/The Fall Of Icarus.jpg,painting,The Fall Of Icarus,7
painting::Artists2/Pablo Picasso/Untitled 1958 1.jpg,painting,Untitled 1958 1,6
painting::Artists2/Pablo Picasso/Two Seated Women 1958.jpg,painting,Two Seated Women 1958,3
painting::Artists2/Pablo Picasso/Untitled 1958.jpg,painting,Untitled 1958,7
painting::Artists2/Pablo Picasso/Nude Gathering Flowers 1958.jpg,painting,Nude Gathering Flowers 1958,7
painting::Artists2/Pablo Picasso/Man And Woman 1958.jpg,painting,Man And Woman 1958,7
painting::Artists2/Pablo Picasso/The Piano Velazquez 1957.jpg,painting,The Piano Velazquez 1957,5
painting::Artists2/Pablo Picasso/Studio Pigeons Velazquez 1957 2.jpg,painting,Studio Pigeons Velazquez 1957 2,8
painting::Artists2/Pablo Picasso/Las Meninas Velazquez.jpg,painting,Las Meninas Velazquez,7
painting::Artists2/Pablo Picasso/Studio Pigeons Velazquez 1957 3.jpg,painting,Studio Pigeons Velazquez 1957 3,6
painting::Artists2/Pablo Picasso/Standing Female Nude And Man With Pipe 1968.jpg,painting,Standing Female Nude And Man With Pipe 1968,7
painting::Artists2/Pablo Picasso/Musketeer With Pipe 1968.jpg,painting,Musketeer With Pipe 1968,6
painting::Artists2/Pablo Picasso/Untitled 1967.jpg,painting,Untitled 1967,3
painting::Artists2/Pablo Picasso/Two Women On The Beach 1967.jpg,painting,Two Women On The Beach 1967,7
painting::Artists2/Pablo Picasso/Seated Man Playing Flute 1967.jpg,painting,Seated Man Playing Flute 1967,4
painting::Artists2/Pablo Picasso/Painter And His Palette 1967.jpg,painting,Painter And His Palette 1967,3
painting::Artists2/Pablo Picasso/Naked Woman And Musketeer 1967.jpg,painting,Naked Woman And Musketeer 1967,8
painting::Artists2/Pablo Picasso/Naked Man And Woman 1967.jpg,painting,Naked Man And Woman 1967,5
painting::Artists2/Pablo Picasso/Man With Lamb Man Eating Watermelon And Flutist 1967.jpg,painting,Man With Lamb Man Eating Watermelon And Flutist 1967,5
painting::Artists2/Pablo Picasso/Female Nude With Man S Head 1967.jpg,painting,Female Nude With Man S Head 1967,4
painting::Artists2/Pablo Picasso/An Artist 1967.jpg,painting,An Artist 1967,3
painting::Artists2/Pablo Picasso/Woman With Bird 1966.jpg,painting,Woman With Bird 1966,5
painting::Artists2/Pablo Picasso/Untitled 1966.jpg,painting,Untitled 1966,3
painting::Artists2/Pablo Picasso/The Sleepers 1965.jpg,painting,The Sleepers 1965,6
painting::Artists2/Pablo Picasso/The Aubade 1965.jpg,painting,The Aubade 1965,8
painting::Artists2/Pablo Picasso/Woman With Child.jpg,painting,Woman With Child,11
painting::Artists2/Pablo Picasso/Mule.jpg,painting,Mule,6
painting::Artists2/Pablo Picasso/Head Of The Man.jpg,painting,Head Of The Man,8
painting::Artists2/Pablo Picasso/Untitled 1971 2.jpg,painting,Untitled 1971 2,3
painting::Artists2/Pablo Picasso/Niko Pirosmani 1972.jpg,painting,Niko Pirosmani 1972,4
painting::Artists2/Pablo Picasso/Untitled 1971 3.jpg,painting,Untitled 1971 3,3
painting::Artists2/Pablo Picasso/Untitled 1971 1.jpg,painting,Untitled 1971 1,3
painting::Artists2/Pablo Picasso/Woman With Braid 1971.jpg,painting,Woman With Braid 1971,4
painting::Artists2/Pablo Picasso/Untitled 1971.jpg,painting,Untitled 1971,3
painting::Artists2/Pablo Picasso/Seated Woman 1971.jpg,painting,Seated Woman 1971,5
painting::Artists2/Pablo Picasso/Antes.jpg,painting,Antes,7
painting::Artists2/Pablo Picasso/Paternity 1971.jpg,painting,Paternity 1971,4
painting::Artists2/Pablo Picasso/Man And Woman 1971.jpg,painting,Man And Woman 1971,5
painting::Artists2/Pablo Picasso/Head Of A Man With Straw Hat 1971.jpg,painting,Head Of A Man With Straw Hat 1971,9
painting::Artists2/Pablo Picasso/Embrace 1971.jpg,painting,Embrace 1971,4
painting::Artists2/Pablo Picasso/Crouching Man 1971.jpg,painting,Crouching Man 1971,5
painting::Artists2/Pablo Picasso/Bust Of Woman 1971.jpg,painting,Bust Of Woman 1971,3
painting::Artists2/Pablo Picasso/Woman With Bird 1970.jpg,painting,Woman With Bird 1970,6
painting::Artists2/Pablo Picasso/Untitled 1970 2.jpg,painting,Untitled 1970 2,3
painting::Artists2/Pablo Picasso/Untitled 1970 1.jpg,painting,Untitled 1970 1,3
painting::Artists2/Pablo Picasso/Untitled 1970.jpg,painting,Untitled 1970,3
painting::Artists2/Pablo Picasso/The Eight Names Of Picasso 1970.jpg,painting,The Eight Names Of Picasso 1970,3
painting::Artists2/Pablo Picasso/Seated Old Man 1970.jpg,painting,Seated Old Man 1970,4
painting::Artists2/Pablo Picasso/Reclining Nude With Wreath 1970.jpg,painting,Reclining Nude With Wreath 1970,7
painting::Artists2/Pablo Picasso/Musketeer 1970.jpg,painting,Musketeer 1970,7
painting::Artists2/Pablo Picasso/Big Heads 1969.jpg,painting,Big Heads 1969,6
painting::Artists2/Pablo Picasso/Untitled 1968.jpg,painting,Untitled 1968,4
painting::Artists2/Pablo Picasso/Seated Man Self Portrait 1965.jpg,painting,Seated Man Self Portrait 1965,4
painting::Artists2/Pablo Picasso/Family 1965.jpg,painting,Family 1965,7
painting::Artists2/Pablo Picasso/Drawing Nude Seated In Armchair 1965.jpg,painting,Drawing Nude Seated In Armchair 1965,4
painting::Artists2/Pablo Picasso/Matador And Female Nude 1970.jpg,painting,Matador And Female Nude 1970,6
painting::Artists2/Pablo Picasso/Matador 1970.jpg,painting,Matador 1970,6
painting::Artists2/Pablo Picasso/Lying Female Nude 1964 2.jpg,painting,Lying Female Nude 1964 2,6
painting::Artists2/Pablo Picasso/Lying Female Nude Playing With Cat 1964.jpg,painting,Lying Female Nude Playing With Cat 1964,6
painting::Artists2/Pablo Picasso/Lying Female Nude Playing With Cat 1964 1.jpg,painting,Lying Female Nude Playing With Cat 1964 1,8
painting::Artists2/Pablo Picasso/Lying Female Nude With Cat 1964.jpg,painting,Lying Female Nude With Cat 1964,5
painting::Artists2/Pablo Picasso/Lying Female Nude 1964 1.jpg,painting,Lying Female Nude 1964 1,4
painting::Artists2/Pablo Picasso/Bust Of Woman 1965.jpg,painting,Bust Of Woman 1965,7
painting::Artists2/Pablo Picasso/Lying Female Nude 1964.jpg,painting,Lying Female Nude 1964,7
painting::Artists2/Pablo Picasso/Jacqueline Sitting With Her Cat 1964.jpg,painting,Jacqueline Sitting With Her Cat 1964,3
painting::Artists2/Pablo Picasso/Female Nude Sitting In The Armchair 1964.jpg,painting,Female Nude Sitting In The Armchair 1964,7
painting::Artists2/Pablo Picasso/Painter And His Model.jpg,painting,Painter And His Model,6
painting::Artists2/Pablo Picasso/The Abduction Of Sabines 1963.jpg,painting,The Abduction Of Sabines 1963,3
painting::Artists2/Pablo Picasso/Painter And His Model 1963 2.jpg,painting,Painter And His Model 1963 2,6
painting::Artists2/Pablo Picasso/Painter And His Model 1963 1.jpg,painting,Painter And His Model 1963 1,10
painting::Artists2/Pablo Picasso/Painter And His Model 1963.jpg,painting,Painter And His Model 1963,8
painting::Artists2/Pablo Picasso/An Artist 1963.jpg,painting,An Artist 1963,3
painting::Artists2/Pablo Picasso/Woman With Hat 1962 1.jpg,painting,Woman With Hat 1962 1,6
painting::Artists2/Pablo Picasso/Woman With Hat 1962.jpg,painting,Woman With Hat 1962,5
painting::Artists2/Pablo Picasso/Woman Sitting In Blue Armchair 1962.jpg,painting,Woman Sitting In Blue Armchair 1962,4
painting::Artists2/Pablo Picasso/Woman Sitting In An Armchair 1962.jpg,painting,Woman Sitting In An Armchair 1962,6
painting::Artists2/Pablo Picasso/The Luncheon On The Grass 1962.jpg,painting,The Luncheon On The Grass 1962,6
painting::Artists2/Pablo Picasso/The Abduction Of Sabines 1962 1.jpg,painting,The Abduction Of Sabines 1962 1,7
painting::Artists2/Pablo Picasso/The Abduction Of Sabines 1962.jpg,painting,The Abduction Of Sabines 1962,7
painting::Artists2/Pablo Picasso/Still Life With Cat And Lobster 1962.jpg,painting,Still Life With Cat And Lobster 1962,7
painting::Artists2/Pablo Picasso/Danae 1962.jpg,painting,Danae 1962,4
painting::Artists2/Pablo Picasso/Bust Of Woman With Yellow Ribbon Jacqueline 1962.jpg,painting,Bust Of Woman With Yellow Ribbon Jacqueline 1962,5
painting::Artists2/Pablo Picasso/Luncheon On The Grass 1961.jpg,painting,Luncheon On The Grass 1961,6
painting::Artists2/Pablo Picasso/Woman In Armchair 1960.jpg,painting,Woman In Armchair 1960,7
painting::Artists2/Pablo Picasso/Woman With Yellow Hat Jacqueline.jpg,painting,Woman With Yellow Hat Jacqueline,8
painting::Artists2/Pablo Picasso/The Luncheon On The Grass 1961.jpg,painting,The Luncheon On The Grass 1961,10
painting::Artists2/Pablo Picasso/Women S Toilette 1961.jpg,painting,Women S Toilette 1961,5
painting::Artists2/Pablo Picasso/Studio Pigeons Perch 1960.jpg,painting,Studio Pigeons Perch 1960,5
painting::Artists2/Pablo Picasso/Bearded Man 1962.jpg,painting,Bearded Man 1962,8
painting::Artists2/Pablo Picasso/Seated Woman Jacqueline 1960.jpg,painting,Seated Woman Jacqueline 1960,8
painting::Artists2/Pablo Picasso/Seated Woman 1960.jpg,painting,Seated Woman 1960,5
painting::Artists2/Pablo Picasso/Reclining Woman Reading 1960.jpg,painting,Reclining Woman Reading 1960,8
painting::Artists2/Pablo Picasso/Naked Woman On The Beach And Shovel 1960.jpg,painting,Naked Woman On The Beach And Shovel 1960,4
painting::Artists2/Pablo Picasso/Fish Chowder 1960.jpg,painting,Fish Chowder 1960,9
painting::Artists2/Pablo Picasso/The Dining Room Of Vauvenargues 1959.jpg,painting,The Dining Room Of Vauvenargues 1959,6
painting::Artists2/Pablo Picasso/Seated Female Nude 1959.jpg,painting,Seated Female Nude 1959,6
painting::Artists2/Pablo Picasso/Lying Female Nude Under The Pine Tree 1959.jpg,painting,Lying Female Nude Under The Pine Tree 1959,13
painting::Artists2/Pablo Picasso/Studio Pigeons Velazquez 1957 1.jpg,painting,Studio Pigeons Velazquez 1957 1,6
painting::Artists2/Pablo Picasso/Studio Pigeons Velazquez 1957.jpg,painting,Studio Pigeons Velazquez 1957,6
painting::Artists2/Pablo Picasso/Portrait Of Jacqueline 1957.jpg,painting,Portrait Of Jacqueline 1957,8
painting::Artists2/Pablo Picasso/Maria Agustina Sarmiento Velazquez 1957.jpg,painting,Maria Agustina Sarmiento Velazquez 1957,6
painting::Artists2/Pablo Picasso/Las Meninas Velazquez 1957 6.jpg,painting,Las Meninas Velazquez 1957 6,5
painting::Artists2/Pablo Picasso/Las Meninas Velazquez 1957 5.jpg,painting,Las Meninas Velazquez 1957 5,7
painting::Artists2/Pablo Picasso/Las Meninas Velazquez 1957 4.jpg,painting,Las Meninas Velazquez 1957 4,11
painting::Artists2/Pablo Picasso/Las Meninas Velazquez 1957 3.jpg,painting,Las Meninas Velazquez 1957 3,6
painting::Artists2/Pablo Picasso/Las Meninas Velazquez 1957 2.jpg,painting,Las Meninas Velazquez 1957 2,5
painting::Artists2/Pablo Picasso/Las Meninas Velazquez 1957 1.jpg,painting,Las Meninas Velazquez 1957 1,8
painting::Artists2/Pablo Picasso/Las Meninas Velazquez 1957.jpg,painting,Las Meninas Velazquez 1957,6
painting::Artists2/Pablo Picasso/Dance Of Fauns 1957.jpg,painting,Dance Of Fauns 1957,7
painting::Artists2/Pablo Picasso/Woman In The Studio 1956.jpg,painting,Woman In The Studio 1956,5
painting::Artists2/Pablo Picasso/Two Women On The Beach 1956.jpg,painting,Two Women On The Beach 1956,6
painting::Artists2/Pablo Picasso/Studio Of California In Cannes 1956.jpg,painting,Studio Of California In Cannes 1956,11
painting::Artists2/Pablo Picasso/Spring 1956.jpg,painting,Spring 1956,10
painting::Artists2/Pablo Picasso/Man And Woman On The Beach 1956.jpg,painting,Man And Woman On The Beach 1956,7
painting::Artists2/Pablo Picasso/Naked Woman In Rocking Chair 1956.jpg,painting,Naked Woman In Rocking Chair 1956,7
painting::Artists2/Pablo Picasso/Jacqueline At The Studio 1956.jpg,painting,Jacqueline At The Studio 1956,9
painting::Artists2/Pablo Picasso/Interior With Girl Drawing 1956.jpg,painting,Interior With Girl Drawing 1956,6
painting::Artists2/Pablo Picasso/Female Nude Near The Garden 1956.jpg,painting,Female Nude Near The Garden 1956,5
painting::Artists2/Pablo Picasso/Crouching Female Nude 1956.jpg,painting,Crouching Female Nude 1956,11
painting::Artists2/Pablo Picasso/The Beach In Garoupe 1955.jpg,painting,The Beach In Garoupe 1955,6
painting::Artists2/Pablo Picasso/Still Life On The Dresser 1955.jpg,painting,Still Life On The Dresser 1955,10
painting::Artists2/Pablo Picasso/Women Of Algiers 1955.jpg,painting,Women Of Algiers 1955,5
painting::Artists2/Pablo Picasso/The Beach In Garoupe 1955 1.jpg,painting,The Beach In Garoupe 1955 1,6
painting::Artists2/Pablo Picasso/Don Quixote 1955.jpg,painting,Don Quixote 1955,3
painting::Artists2/Pablo Picasso/Untitled 1955.jpg,painting,Untitled 1955,5
painting::Artists2/Pablo Picasso/Nude Woman With Turkish Bonnet 1955.jpg,painting,Nude Woman With Turkish Bonnet 1955,5
painting::Artists2/Pablo Picasso/Lying Naked Woman The Voyeurs 1955.jpg,painting,Lying Naked Woman The Voyeurs 1955,6
painting::Artists2/Pablo Picasso/Lying Naked Woman 1955 1.jpg,painting,Lying Naked Woman 1955 1,6
painting::Artists2/Pablo Picasso/Lying Naked Woman 1955.jpg,painting,Lying Naked Woman 1955,5
